output_path,url,title,title_length,meta_description,description_length,canonical,robots,h1_count,h2_count,word_count,internal_links,external_links,broken_local_links,image_count,images_missing_alt,jsonld_types,og_title,og_description,og_image,twitter_card,sitemap_included,llms_included,source_status,source_verified,classification
skill-hub/decision-validation/test-scenario-derivation-working-skill/index.html,https://dkharlanau.github.io/skill-hub/decision-validation/test-scenario-derivation-working-skill/,Test Scenario Derivation Working Skill,38,Derive concrete test scenarios from requirements and acceptance criteria so that testers know exactly what to verify before development begins.,143,https://dkharlanau.github.io/skill-hub/decision-validation/test-scenario-derivation-working-skill/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,16,2844,20,0,0,0,0,"WebSite, Article, BreadcrumbList",Test Scenario Derivation Working Skill,Derive concrete test scenarios from requirements and acceptance criteria so that testers know exactly what to verify before development begins.,https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,unverified_but_indexable
skill-hub/decision-validation/traceability-matrix-working-skill/index.html,https://dkharlanau.github.io/skill-hub/decision-validation/traceability-matrix-working-skill/,Traceability Matrix Drafting Working Skill,42,"Map requirements to source, design, test, and release so that every requirement can be traced from origin to verification and no requirement is orphaned.",153,https://dkharlanau.github.io/skill-hub/decision-validation/traceability-matrix-working-skill/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,16,2484,20,0,0,0,0,"WebSite, Article, BreadcrumbList",Traceability Matrix Drafting Working Skill,"Map requirements to source, design, test, and release so that every requirement can be traced from origin to verification and no requirement is orphaned.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,unverified_but_indexable
skill-hub/decision-validation/trade-off-analysis-working-skill/index.html,https://dkharlanau.github.io/skill-hub/decision-validation/trade-off-analysis-working-skill/,Trade-Off Analysis Working Skill,32,Compare competing objectives across multiple dimensions so that decisions are made on evidence rather than on the loudest voice in the room.,140,https://dkharlanau.github.io/skill-hub/decision-validation/trade-off-analysis-working-skill/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,16,2496,21,0,0,0,0,"WebSite, Article, BreadcrumbList",Trade-Off Analysis Working Skill,Compare competing objectives across multiple dimensions so that decisions are made on evidence rather than on the loudest voice in the room.,https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,unverified_but_indexable
skill-hub/framework-map/index.html,https://dkharlanau.github.io/skill-hub/framework-map/,Framework Map — How Enterprise Frameworks Map to Practical Work,63,"A practical map connecting DAMA-DMBOK, BABOK, TOGAF-style architecture, integration architecture, and SAP AMS to usable work skills. Not a framework summary.",157,https://dkharlanau.github.io/skill-hub/framework-map/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,13,2718,91,0,0,0,0,"WebSite, Article, BreadcrumbList",Framework Map — How Enterprise Frameworks Map to Practical Work,"A practical map connecting DAMA-DMBOK, BABOK, TOGAF-style architecture, integration architecture, and SAP AMS to usable work skills. Not a framework summary.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,unverified_but_indexable
skill-hub/index.html,https://dkharlanau.github.io/skill-hub/,Skill Hub — Practical Working Skills for Enterprise Consultants and AI Agents,77,"A library of practical working skills for enterprise consultants, business analysts, data consultants, solution architects, integration architects, SAP AMS cons",160,https://dkharlanau.github.io/skill-hub/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,9,1361,99,0,0,0,0,"WebSite, CollectionPage, BreadcrumbList",Skill Hub — Practical Working Skills for Enterprise Consultants and AI Agents,"A library of practical working skills for enterprise consultants, business analysts, data consultants, solution architects, integration architects, SAP AMS consultants, and AI agents. Not a glossary.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,reviewed,true,indexable_ok
skill-hub/integration-architecture/api-integration-working-skill/index.html,https://dkharlanau.github.io/skill-hub/integration-architecture/api-integration-working-skill/,API Integration Working Skill,29,"Choose protocols, define contracts, and design resilient synchronous integrations for REST, OData, SOAP, and SAP services.",122,https://dkharlanau.github.io/skill-hub/integration-architecture/api-integration-working-skill/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,15,1604,27,0,0,0,0,"WebSite, Article, BreadcrumbList",API Integration Working Skill,"Choose protocols, define contracts, and design resilient synchronous integrations for REST, OData, SOAP, and SAP services.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,unverified_but_indexable
skill-hub/integration-architecture/data-mesh-working-skill/index.html,https://dkharlanau.github.io/skill-hub/integration-architecture/data-mesh-working-skill/,Data Mesh Working Skill,23,"Apply data mesh principles to SAP and enterprise landscapes by identifying domains, defining data products, assigning ownership, and choosing integration patter",160,https://dkharlanau.github.io/skill-hub/integration-architecture/data-mesh-working-skill/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,15,1639,25,0,0,0,0,"WebSite, Article, BreadcrumbList",Data Mesh Working Skill,"Apply data mesh principles to SAP and enterprise landscapes by identifying domains, defining data products, assigning ownership, and choosing integration patterns.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,unverified_but_indexable
skill-hub/integration-architecture/event-driven-architecture-working-skill/index.html,https://dkharlanau.github.io/skill-hub/integration-architecture/event-driven-architecture-working-skill/,Event-Driven Architecture Working Skill,39,"Decide whether an event should exist, who owns it, what its contract is, and how failures are monitored and handled.",116,https://dkharlanau.github.io/skill-hub/integration-architecture/event-driven-architecture-working-skill/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,15,1631,27,0,0,0,0,"WebSite, Article, BreadcrumbList",Event-Driven Architecture Working Skill,"Decide whether an event should exist, who owns it, what its contract is, and how failures are monitored and handled.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,unverified_but_indexable
skill-hub/integration-architecture/index.html,https://dkharlanau.github.io/skill-hub/integration-architecture/,Integration Architecture — Skill Group Index,44,"Practical working skills for designing, owning, monitoring, and troubleshooting enterprise integrations in SAP and mixed landscapes.",132,https://dkharlanau.github.io/skill-hub/integration-architecture/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,6,775,28,0,0,0,0,"WebSite, Article, BreadcrumbList",Integration Architecture — Skill Group Index,"Practical working skills for designing, owning, monitoring, and troubleshooting enterprise integrations in SAP and mixed landscapes.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,reviewed,true,indexable_ok
skill-hub/integration-architecture/integration-error-handling-working-skill/index.html,https://dkharlanau.github.io/skill-hub/integration-architecture/integration-error-handling-working-skill/,Integration Error Handling Working Skill,40,"Design retry, dead letter, and escalation logic so transient failures recover safely and permanent failures escalate correctly.",127,https://dkharlanau.github.io/skill-hub/integration-architecture/integration-error-handling-working-skill/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,15,1894,28,0,0,0,0,"WebSite, Article, BreadcrumbList",Integration Error Handling Working Skill,"Design retry, dead letter, and escalation logic so transient failures recover safely and permanent failures escalate correctly.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,unverified_but_indexable
skill-hub/integration-architecture/integration-observability-working-skill/index.html,https://dkharlanau.github.io/skill-hub/integration-architecture/integration-observability-working-skill/,Integration Observability Working Skill,39,"Design monitoring and alerting for integrations so failures are detected before business users report them, and diagnostics are fast and repeatable.",148,https://dkharlanau.github.io/skill-hub/integration-architecture/integration-observability-working-skill/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,15,1864,27,0,0,0,0,"WebSite, Article, BreadcrumbList",Integration Observability Working Skill,"Design monitoring and alerting for integrations so failures are detected before business users report them, and diagnostics are fast and repeatable.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,unverified_but_indexable
skill-hub/integration-architecture/interface-ownership-working-skill/index.html,https://dkharlanau.github.io/skill-hub/integration-architecture/interface-ownership-working-skill/,Interface Ownership Working Skill,33,"Assign clear ownership to every interface, document who decides what, and prevent failures from sitting unresolved because no one is responsible.",145,https://dkharlanau.github.io/skill-hub/integration-architecture/interface-ownership-working-skill/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,15,1700,25,0,0,0,0,"WebSite, Article, BreadcrumbList",Interface Ownership Working Skill,"Assign clear ownership to every interface, document who decides what, and prevent failures from sitting unresolved because no one is responsible.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,unverified_but_indexable
skill-hub/productivity-execution-control/blocker-escalation-working-skill/index.html,https://dkharlanau.github.io/skill-hub/productivity-execution-control/blocker-escalation-working-skill/,Blocker Escalation Working Skill,32,"Escalate a blocked task to the right person with the right context so the blocker is removed quickly, without blame, and without repeating information.",151,https://dkharlanau.github.io/skill-hub/productivity-execution-control/blocker-escalation-working-skill/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,16,3196,21,0,0,0,0,"WebSite, Article, BreadcrumbList",Blocker Escalation Working Skill,"Escalate a blocked task to the right person with the right context so the blocker is removed quickly, without blame, and without repeating information.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,unverified_but_indexable
skill-hub/productivity-execution-control/daily-execution-review-working-skill/index.html,https://dkharlanau.github.io/skill-hub/productivity-execution-control/daily-execution-review-working-skill/,Daily Execution Review Working Skill,36,"Run a 10-minute structured daily review that tracks progress, surfaces blockers, and resets priorities so the team starts each day with clarity and alignment.",158,https://dkharlanau.github.io/skill-hub/productivity-execution-control/daily-execution-review-working-skill/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,16,3043,20,0,0,0,0,"WebSite, Article, BreadcrumbList",Daily Execution Review Working Skill,"Run a 10-minute structured daily review that tracks progress, surfaces blockers, and resets priorities so the team starts each day with clarity and alignment.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,unverified_but_indexable
skill-hub/productivity-execution-control/delivery-checklist-management-working-skill/index.html,https://dkharlanau.github.io/skill-hub/productivity-execution-control/delivery-checklist-management-working-skill/,Delivery Checklist Management Working Skill,43,"Build and maintain a delivery checklist that confirms every prerequisite is complete, every risk is addressed, and every stakeholder is ready before a milestone",160,https://dkharlanau.github.io/skill-hub/productivity-execution-control/delivery-checklist-management-working-skill/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,16,3135,20,0,0,0,0,"WebSite, Article, BreadcrumbList",Delivery Checklist Management Working Skill,"Build and maintain a delivery checklist that confirms every prerequisite is complete, every risk is addressed, and every stakeholder is ready before a milestone is declared done.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,unverified_but_indexable
skill-hub/productivity-execution-control/follow-up-tracking-working-skill/index.html,https://dkharlanau.github.io/skill-hub/productivity-execution-control/follow-up-tracking-working-skill/,Follow-Up Tracking Working Skill,32,"Track commitments made in meetings and messages so nothing is forgotten, every promise has an owner and a deadline, and accountability is visible.",146,https://dkharlanau.github.io/skill-hub/productivity-execution-control/follow-up-tracking-working-skill/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,16,3100,20,0,0,0,0,"WebSite, Article, BreadcrumbList",Follow-Up Tracking Working Skill,"Track commitments made in meetings and messages so nothing is forgotten, every promise has an owner and a deadline, and accountability is visible.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,unverified_but_indexable
skill-hub/productivity-execution-control/index.html,https://dkharlanau.github.io/skill-hub/productivity-execution-control/,Productivity and Execution Control — Skill Group Index,54,"Practical working skills for planning work, clarifying tasks, triaging priorities, escalating blockers, reviewing daily execution, tracking follow-ups, managing",160,https://dkharlanau.github.io/skill-hub/productivity-execution-control/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,6,1072,34,0,0,0,0,"WebSite, Article, BreadcrumbList",Productivity and Execution Control — Skill Group Index,"Practical working skills for planning work, clarifying tasks, triaging priorities, escalating blockers, reviewing daily execution, tracking follow-ups, managing delivery checklists, and detecting scop",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,reviewed,true,indexable_ok
skill-hub/productivity-execution-control/priority-triage-working-skill/index.html,https://dkharlanau.github.io/skill-hub/productivity-execution-control/priority-triage-working-skill/,Priority Triage Working Skill,29,"Compare tasks by impact, urgency, and effort to decide what to do now, what to do next, and what to decline or defer so capacity is allocated to the highest-val",160,https://dkharlanau.github.io/skill-hub/productivity-execution-control/priority-triage-working-skill/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,16,2973,21,0,0,0,0,"WebSite, Article, BreadcrumbList",Priority Triage Working Skill,"Compare tasks by impact, urgency, and effort to decide what to do now, what to do next, and what to decline or defer so capacity is allocated to the highest-value work.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,unverified_but_indexable
skill-hub/productivity-execution-control/scope-creep-detection-working-skill/index.html,https://dkharlanau.github.io/skill-hub/productivity-execution-control/scope-creep-detection-working-skill/,Scope Creep Detection Working Skill,35,"Detect, document, and challenge scope expansion before it consumes budget and schedule without changing the project charter or approval chain.",142,https://dkharlanau.github.io/skill-hub/productivity-execution-control/scope-creep-detection-working-skill/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,16,3229,20,0,0,0,0,"WebSite, Article, BreadcrumbList",Scope Creep Detection Working Skill,"Detect, document, and challenge scope expansion before it consumes budget and schedule without changing the project charter or approval chain.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,unverified_but_indexable
skill-hub/productivity-execution-control/task-clarification-working-skill/index.html,https://dkharlanau.github.io/skill-hub/productivity-execution-control/task-clarification-working-skill/,Task Clarification Working Skill,32,"Turn a vague or ambiguous task into a clear, actionable work item with defined inputs, outputs, success criteria, and ownership so the assignee can start immedi",160,https://dkharlanau.github.io/skill-hub/productivity-execution-control/task-clarification-working-skill/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,16,2688,21,0,0,0,0,"WebSite, Article, BreadcrumbList",Task Clarification Working Skill,"Turn a vague or ambiguous task into a clear, actionable work item with defined inputs, outputs, success criteria, and ownership so the assignee can start immediately.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,unverified_but_indexable
skill-hub/productivity-execution-control/work-breakdown-planning-working-skill/index.html,https://dkharlanau.github.io/skill-hub/productivity-execution-control/work-breakdown-planning-working-skill/,Work Breakdown Planning Working Skill,37,"Decompose a project or phase into work packages with clear boundaries, dependencies, and deliverables so the team can estimate, assign, and execute without over",160,https://dkharlanau.github.io/skill-hub/productivity-execution-control/work-breakdown-planning-working-skill/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,16,2810,21,0,0,0,0,"WebSite, Article, BreadcrumbList",Work Breakdown Planning Working Skill,"Decompose a project or phase into work packages with clear boundaries, dependencies, and deliverables so the team can estimate, assign, and execute without overlap or gaps.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,unverified_but_indexable
skill-hub/quality-rules/index.html,https://dkharlanau.github.io/skill-hub/quality-rules/,Quality Rules — What Makes a Skill Hub Page Good or Bad,55,"Quality criteria for Skill Hub pages. Good page criteria, weak page warning signs, anti-generic writing rules, public-safety rules, agent-readiness rules, artif",160,https://dkharlanau.github.io/skill-hub/quality-rules/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,8,1182,14,0,0,0,0,"WebSite, Article, BreadcrumbList",Quality Rules — What Makes a Skill Hub Page Good or Bad,"Quality criteria for Skill Hub pages. Good page criteria, weak page warning signs, anti-generic writing rules, public-safety rules, agent-readiness rules, artifact-readiness rules, and link quality ru",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,unverified_but_indexable
skill-hub/sap-ams/change-impact-analysis-working-skill/index.html,https://dkharlanau.github.io/skill-hub/sap-ams/change-impact-analysis-working-skill/,Change Impact Analysis — Working Skill,38,"Before applying a transport, configuration change, or master data update, know which processes, interfaces, and stakeholders are affected.",138,https://dkharlanau.github.io/skill-hub/sap-ams/change-impact-analysis-working-skill/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,15,2152,25,0,0,0,0,"WebSite, Article, BreadcrumbList",Change Impact Analysis — Working Skill,"Before applying a transport, configuration change, or master data update, know which processes, interfaces, and stakeholders are affected.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,unverified_but_indexable
skill-hub/sap-ams/incident-triage-working-skill/index.html,https://dkharlanau.github.io/skill-hub/sap-ams/incident-triage-working-skill/,Incident Triage — Working Skill,31,"Classify SAP incidents fast, contain business impact, and route to the right owner without wasting time on premature diagnosis.",127,https://dkharlanau.github.io/skill-hub/sap-ams/incident-triage-working-skill/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,15,2013,23,0,0,0,0,"WebSite, Article, BreadcrumbList",Incident Triage — Working Skill,"Classify SAP incidents fast, contain business impact, and route to the right owner without wasting time on premature diagnosis.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,unverified_but_indexable
skill-hub/sap-ams/index.html,https://dkharlanau.github.io/skill-hub/sap-ams/,SAP AMS / Operations — Skill Group Index,40,"Practical working skills for SAP Application Management Services and operations: incident triage, root cause analysis, change impact, knowledge capture, and rec",160,https://dkharlanau.github.io/skill-hub/sap-ams/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,6,768,21,0,0,0,0,"WebSite, Article, BreadcrumbList",SAP AMS / Operations — Skill Group Index,"Practical working skills for SAP Application Management Services and operations: incident triage, root cause analysis, change impact, knowledge capture, and recurring ticket patterns.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,reviewed,true,indexable_ok
skill-hub/sap-ams/operational-knowledge-capture-working-skill/index.html,https://dkharlanau.github.io/skill-hub/sap-ams/operational-knowledge-capture-working-skill/,Operational Knowledge Capture — Working Skill,45,"Turn firefighting into reusable knowledge: capture what was done, why it worked, and when it applies.",101,https://dkharlanau.github.io/skill-hub/sap-ams/operational-knowledge-capture-working-skill/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,15,2273,23,0,0,0,0,"WebSite, Article, BreadcrumbList",Operational Knowledge Capture — Working Skill,"Turn firefighting into reusable knowledge: capture what was done, why it worked, and when it applies.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,unverified_but_indexable
skill-hub/sap-ams/recurring-ticket-pattern-analysis-working-skill/index.html,https://dkharlanau.github.io/skill-hub/sap-ams/recurring-ticket-pattern-analysis-working-skill/,Recurring Ticket Pattern Analysis — Working Skill,49,"Find the patterns behind repeated tickets, quantify the cost, and design a permanent fix instead of handling the same symptom forever.",134,https://dkharlanau.github.io/skill-hub/sap-ams/recurring-ticket-pattern-analysis-working-skill/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,15,2273,25,0,0,0,0,"WebSite, Article, BreadcrumbList",Recurring Ticket Pattern Analysis — Working Skill,"Find the patterns behind repeated tickets, quantify the cost, and design a permanent fix instead of handling the same symptom forever.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,unverified_but_indexable
skill-hub/sap-ams/root-cause-analysis-working-skill/index.html,https://dkharlanau.github.io/skill-hub/sap-ams/root-cause-analysis-working-skill/,Root Cause Analysis — Working Skill,35,"Separate symptoms from causes, trace defects to their entry point, and produce a correction and prevention plan for SAP incidents.",130,https://dkharlanau.github.io/skill-hub/sap-ams/root-cause-analysis-working-skill/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,15,2271,26,0,0,0,0,"WebSite, Article, BreadcrumbList",Root Cause Analysis — Working Skill,"Separate symptoms from causes, trace defects to their entry point, and produce a correction and prevention plan for SAP incidents.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,unverified_but_indexable
skill-hub/skill-page-template/index.html,https://dkharlanau.github.io/skill-hub/skill-page-template/,Skill Page Template — Standard Structure for Skill Hub Pages,60,"The standard template for all Skill Hub pages. Defines the required sections, their purpose, and quality criteria. Use this when creating or reviewing skill pag",160,https://dkharlanau.github.io/skill-hub/skill-page-template/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,3,1189,14,0,0,0,0,"WebSite, Article, BreadcrumbList",Skill Page Template — Standard Structure for Skill Hub Pages,"The standard template for all Skill Hub pages. Defines the required sections, their purpose, and quality criteria. Use this when creating or reviewing skill pages.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,unverified_but_indexable
skill-hub/systems-analysis/index.html,https://dkharlanau.github.io/skill-hub/systems-analysis/,Systems Analysis — Skill Group Index,36,"Practical working skills for systems analysts: mapping entity states, lifecycles, and interface requirements across system boundaries.",134,https://dkharlanau.github.io/skill-hub/systems-analysis/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,6,862,22,0,0,0,0,"WebSite, Article, BreadcrumbList",Systems Analysis — Skill Group Index,"Practical working skills for systems analysts: mapping entity states, lifecycles, and interface requirements across system boundaries.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,reviewed,true,indexable_ok
skill-hub/systems-analysis/interface-requirement-analysis-working-skill/index.html,https://dkharlanau.github.io/skill-hub/systems-analysis/interface-requirement-analysis-working-skill/,Interface Requirement Analysis Working Skill,44,"Define what data crosses a system boundary, in which direction, under what conditions, and with what quality and error-handling requirements.",141,https://dkharlanau.github.io/skill-hub/systems-analysis/interface-requirement-analysis-working-skill/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,16,3301,21,0,0,0,0,"WebSite, Article, BreadcrumbList",Interface Requirement Analysis Working Skill,"Define what data crosses a system boundary, in which direction, under what conditions, and with what quality and error-handling requirements.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,unverified_but_indexable
skill-hub/systems-analysis/state-lifecycle-analysis-working-skill/index.html,https://dkharlanau.github.io/skill-hub/systems-analysis/state-lifecycle-analysis-working-skill/,State and Lifecycle Analysis Working Skill,42,"Map the states an entity passes through, the events that trigger transitions, and the conditions that must hold at each stage so that no invalid state reaches p",160,https://dkharlanau.github.io/skill-hub/systems-analysis/state-lifecycle-analysis-working-skill/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,16,2969,20,0,0,0,0,"WebSite, Article, BreadcrumbList",State and Lifecycle Analysis Working Skill,"Map the states an entity passes through, the events that trigger transitions, and the conditions that must hold at each stage so that no invalid state reaches production.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,unverified_but_indexable
skill-hub/testing-quality-delivery/defect-triage-classification-working-skill/index.html,https://dkharlanau.github.io/skill-hub/testing-quality-delivery/defect-triage-classification-working-skill/,Defect Triage and Classification Working Skill,46,"Classify incoming defects by severity, priority, root cause area, and owner so the right team fixes the right defects in the right order.",137,https://dkharlanau.github.io/skill-hub/testing-quality-delivery/defect-triage-classification-working-skill/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,16,2815,22,0,0,0,0,"WebSite, Article, BreadcrumbList",Defect Triage and Classification Working Skill,"Classify incoming defects by severity, priority, root cause area, and owner so the right team fixes the right defects in the right order.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,unverified_but_indexable
skill-hub/testing-quality-delivery/deployment-readiness-checklist-working-skill/index.html,https://dkharlanau.github.io/skill-hub/testing-quality-delivery/deployment-readiness-checklist-working-skill/,Deployment Readiness Checklist Working Skill,44,"Confirm that every prerequisite for safe deployment is complete: tests passed, rollback plan ready, stakeholders informed, monitoring active.",141,https://dkharlanau.github.io/skill-hub/testing-quality-delivery/deployment-readiness-checklist-working-skill/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,16,2755,20,0,0,0,0,"WebSite, Article, BreadcrumbList",Deployment Readiness Checklist Working Skill,"Confirm that every prerequisite for safe deployment is complete: tests passed, rollback plan ready, stakeholders informed, monitoring active.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,unverified_but_indexable
skill-hub/testing-quality-delivery/index.html,https://dkharlanau.github.io/skill-hub/testing-quality-delivery/,"Testing, QA, and Delivery Validation — Skill Group Index",56,"Practical working skills for testing, quality assurance, and delivery validation: test case design, regression planning, defect triage, QA review, deployment re",160,https://dkharlanau.github.io/skill-hub/testing-quality-delivery/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,6,1047,34,0,0,0,0,"WebSite, Article, BreadcrumbList","Testing, QA, and Delivery Validation — Skill Group Index","Practical working skills for testing, quality assurance, and delivery validation: test case design, regression planning, defect triage, QA review, deployment readiness, UAT preparation, test evidence",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,reviewed,true,indexable_ok
skill-hub/testing-quality-delivery/qa-review-sign-off-working-skill/index.html,https://dkharlanau.github.io/skill-hub/testing-quality-delivery/qa-review-sign-off-working-skill/,QA Review and Sign-Off Working Skill,36,"Run a structured quality gate review before release: verify test coverage, defect status, documentation completeness, and risk acceptance.",138,https://dkharlanau.github.io/skill-hub/testing-quality-delivery/qa-review-sign-off-working-skill/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,16,2814,20,0,0,0,0,"WebSite, Article, BreadcrumbList",QA Review and Sign-Off Working Skill,"Run a structured quality gate review before release: verify test coverage, defect status, documentation completeness, and risk acceptance.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,unverified_but_indexable
skill-hub/testing-quality-delivery/regression-test-planning-working-skill/index.html,https://dkharlanau.github.io/skill-hub/testing-quality-delivery/regression-test-planning-working-skill/,Regression Test Planning Working Skill,38,"Select what to retest based on change risk, impact area, and historical defect density so regression effort is focused and defensible.",134,https://dkharlanau.github.io/skill-hub/testing-quality-delivery/regression-test-planning-working-skill/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,16,2785,22,0,0,0,0,"WebSite, Article, BreadcrumbList",Regression Test Planning Working Skill,"Select what to retest based on change risk, impact area, and historical defect density so regression effort is focused and defensible.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,unverified_but_indexable
skill-hub/testing-quality-delivery/release-risk-review-working-skill/index.html,https://dkharlanau.github.io/skill-hub/testing-quality-delivery/release-risk-review-working-skill/,Release Risk Review Working Skill,33,"Assess release risk by weighing open defects, untested areas, dependency changes, and business impact so the go/no-go decision is evidence-based.",145,https://dkharlanau.github.io/skill-hub/testing-quality-delivery/release-risk-review-working-skill/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,16,2938,21,0,0,0,0,"WebSite, Article, BreadcrumbList",Release Risk Review Working Skill,"Assess release risk by weighing open defects, untested areas, dependency changes, and business impact so the go/no-go decision is evidence-based.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,unverified_but_indexable
skill-hub/testing-quality-delivery/test-case-design-working-skill/index.html,https://dkharlanau.github.io/skill-hub/testing-quality-delivery/test-case-design-working-skill/,Test Case Design Working Skill,30,"Write step-by-step executable test cases that verify requirements, cover edge cases, and can be executed by testers who do not know the system internals.",153,https://dkharlanau.github.io/skill-hub/testing-quality-delivery/test-case-design-working-skill/,"index,follow,max-snippet:-1,max-image-preview:large,max-video-preview:-1",1,16,2841,22,0,0,0,0,"WebSite, Article, BreadcrumbList",Test Case Design Working Skill,"Write step-by-step executable test cases that verify requirements, cover edge cases, and can be executed by testers who do not know the system internals.",https://dkharlanau.github.io/assets/og/default.png,summary_large_image,yes,no,,,unverified_but_indexable
